ILLIQ,PE,PB,PS,CirculatedMarketValue,ChangeRatio,Liquidility
0.005489,22.371764,4.70242,1.629695,46778842664.88,-0.05418,3.1e-05
0.003025,22.706415,4.772761,1.654073,47478589833.96,0.01496,3.1e-05
0.005619,22.165278,4.659017,1.614654,46347083773.32,-0.02383,3.4e-05
0.005118,21.446134,4.507857,1.562267,44843371771.68,-0.03244,3.6e-05
0.002168,21.638381,4.548267,1.576271,45245354187.96,0.00896,3.4e-05
0.004999,21.994392,4.623098,1.602205,45989766069.96,0.01645,3.6e-05
0.003982,22.499928,4.729359,1.639032,47046830942.4,0.02298,3.6e-05
0.000506,22.54265,4.738339,1.642144,47136160368.24,0.0019,3.4e-05
0.002716,22.364644,4.700923,1.629177,46763954427.24,-0.0079,3.3e-05
0.000864,22.414486,4.7114,1.632807,46868172090.72,0.00223,3.2e-05
0.00913,21.816386,4.585682,1.589238,45617560128.96,-0.02668,3.5e-05
0.002512,21.987272,4.621602,1.601687,45974877832.32,0.00783,3.5e-05
0.008079,21.360692,4.489898,1.556043,44664712920,-0.0285,3.7e-05
0.002018,21.218287,4.459965,1.545669,44366948167.2,-0.00667,3.6e-05
0.00678,21.809266,4.584186,1.58872,45602671891.32,0.02785,6.8e-05
0.003664,22.029993,4.630581,1.604799,46064207258.16,0.01012,5.2e-05
0.002955,22.264961,4.67997,1.621915,46555519100.28,0.01067,4.5e-05
0.003585,22.578251,4.745822,1.644737,47210601556.44,0.01407,4.2e-05
0.00748,21.908949,4.605139,1.595981,45811107218.28,-0.02964,4.9e-05
0.001508,21.987272,4.621602,1.601687,45974877832.32,0.00357,4.3e-05
0.004812,21.723823,4.566226,1.582495,45424013039.64,-0.01198,4.4e-05
0.00411,21.424774,4.503368,1.560711,44798707058.76,-0.01377,4.4e-05
0.002426,21.567178,4.5333,1.571084,45096471811.56,0.00665,4.1e-05
0.002671,21.289489,4.474932,1.550856,44515830543.6,-0.01288,4e-05
0.002073,21.389172,4.495884,1.558117,44724265870.56,0.00468,3.8e-05
0.005088,21.104363,4.436019,1.53737,44128736364.96,-0.01332,3.9e-05
0.002564,20.940598,4.401597,1.52544,43786306899.24,-0.00776,3.8e-05
0.007018,20.157373,4.236967,1.468386,42148600758.84,-0.0374,4.1e-05
0.002746,20.285537,4.263906,1.477722,42416589036.36,0.00636,4e-05
0.003115,20.506264,4.310302,1.493801,42878124403.2,0.01088,3.9e-05
0.004724,20.904997,4.394113,1.522847,43711865711.04,0.01944,4.7e-05
0.001177,20.840915,4.380644,1.518179,43577871572.28,-0.00307,3e-05
0.002322,20.961959,4.406086,1.526997,43830971612.16,0.00581,2.7e-05
0.001927,21.075882,4.430033,1.535295,44069183414.4,0.00543,2.5e-05
0.013182,20.292657,4.265403,1.478241,42431477274,-0.03716,4.7e-05
0.010017,19.623355,4.12472,1.429485,41031982935.84,-0.03298,5.6e-05
0.002826,19.409748,4.079821,1.413924,40585335806.64,-0.01089,5.2e-05
0.00471,19.630476,4.126216,1.430003,41046871173.48,0.01137,5.1e-05
0.00922,20.150252,4.23547,1.467867,42133712521.2,0.02648,5.6e-05
0.007195,19.879684,4.178598,1.448157,41567959490.88,-0.01343,5.7e-05
0.013617,17.893139,3.761038,1.303445,37414141189.32,-0.09993,6.4e-05
0.000541,17.964342,3.776004,1.308632,37563023565.72,0.00398,6e-05
0.007238,18.498359,3.888252,1.347533,38679641388.72,0.02973,6.1e-05
0.001261,18.441397,3.876279,1.343383,38560535487.6,-0.00308,5.7e-05
0.00764,18.818769,3.9556,1.370874,39349612082.52,0.02046,5.8e-05
0.007993,19.132059,4.021452,1.393696,40004694538.68,0.01665,6e-05
0.004509,18.975414,3.988526,1.382285,39677153310.6,-0.00819,5.9e-05
0.008823,18.733326,3.93764,1.364649,39170953230.84,-0.01276,6.1e-05
0.003267,18.875731,3.967573,1.375023,39468717983.64,0.0076,5.9e-05
0.002878,19.011015,3.996009,1.384878,39751594498.8,0.00717,5.8e-05
0.00831,20.299777,4.2669,1.478759,42446365511.64,0.06779,5.9e-05
0.003391,20.598827,4.329758,1.500544,43071671492.52,0.01473,5.8e-05
0.001225,20.69139,4.349214,1.507287,43265218581.84,0.00449,5.6e-05
0.001836,20.805314,4.373161,1.515586,43503430384.08,0.00551,1.8e-05
0.003199,20.577466,4.325268,1.498988,43027006779.6,-0.01095,2.5e-05
0.004391,20.150252,4.23547,1.467867,42133712521.2,-0.02076,3.1e-05
0.00287,19.936645,4.190571,1.452306,41687065392,-0.0106,3.1e-05
0.005482,20.492023,4.307309,1.492764,42848347927.92,0.02786,3.6e-05
0.003517,20.726991,4.356698,1.50988,43339659770.04,0.01147,3.5e-05
0.002965,20.577466,4.325268,1.498988,43027006779.6,-0.00721,3.5e-05
0.005545,21.175566,4.450985,1.542557,44277618741.36,0.02907,3.7e-05
0.005033,22.051354,4.635071,1.606355,46108871971.08,0.04136,3.9e-05
0.002962,22.692175,4.769768,1.653036,47448813358.68,0.02906,3.8e-05
0.003393,22.25072,4.676977,1.620878,46525742625,-0.01945,3.7e-05
0.002618,22.713535,4.774258,1.654592,47493478071.6,0.0208,3.7e-05
0.001389,22.492808,4.727862,1.638513,47031942704.76,-0.00972,3.5e-05
0.000563,22.421606,4.712896,1.633326,46883060328.36,-0.00317,3.3e-05
0.000414,22.329043,4.69344,1.626583,46689513239.04,-0.00413,3.1e-05
0.001295,22.151037,4.656024,1.613616,46317307298.04,-0.00797,3e-05
0.00419,22.749136,4.781741,1.657185,47567919259.8,0.027,3e-05
0.000907,22.635213,4.757795,1.648887,47329707457.56,-0.00501,2.9e-05
0.002817,21.182686,4.452482,1.543076,44292506979,-0.06417,3.2e-05
5.8e-05,21.189806,4.453979,1.543594,44307395216.64,0.00034,1e-06
0.005236,21.809266,4.584186,1.58872,45602671891.32,0.02923,2.6e-05
0.005895,22.813219,4.795211,1.661854,47701913398.56,0.04603,3.7e-05
0.002983,22.428726,4.714393,1.633845,46897948566,-0.01685,3.5e-05
0.004198,21.844867,4.591669,1.591313,45677113079.52,-0.02603,3.7e-05
0.003474,21.503096,4.519831,1.566416,44962477672.8,-0.01565,3.6e-05
0.000199,21.481735,4.515341,1.56486,44917812959.88,-0.00099,3.1e-05
0.003041,21.218287,4.459965,1.545669,44366948167.2,-0.01226,3.1e-05
0.00245,21.068762,4.428536,1.534777,44054295176.76,-0.00705,3.1e-05
0.003028,20.791073,4.370167,1.514548,43473653908.8,-0.01318,3.1e-05
0.00094,20.869396,4.38663,1.520254,43637424522.84,0.00377,2.9e-05
0.001731,20.70563,4.352208,1.508324,43294995057.12,-0.00785,2.8e-05
0.000995,20.613067,4.332751,1.501581,43101447967.8,-0.00447,2.6e-05
0.000578,20.670029,4.344725,1.505731,43220553868.92,0.00276,2.5e-05
0.00302,21.00468,4.415066,1.530109,43920301038,0.01619,2.5e-05
0.002435,20.798193,4.371664,1.515067,43488542146.44,-0.00983,2.5e-05
0.002759,20.577466,4.325268,1.498988,43027006779.6,-0.01061,2.5e-05
0.004582,20.07193,4.219007,1.462161,41969941907.16,-0.02457,2.6e-05
0.000786,20.178733,4.241457,1.469942,42193265471.76,0.00532,2.5e-05
0.004257,19.480951,4.094787,1.419111,40734218183.04,-0.03458,4.3e-05
0.003473,19.089338,4.012472,1.390583,39915365112.84,-0.0201,3.9e-05
0.000908,18.989655,3.991519,1.383322,39706929785.88,-0.00522,2.9e-05
0.001531,19.189021,4.033425,1.397845,40123800439.8,0.0105,2.5e-05
0.002109,19.44535,4.087304,1.416518,40659776994.84,0.01336,2.5e-05
0.000316,19.488071,4.096283,1.41963,40749106420.68,0.0022,2.1e-05
0.003174,19.794241,4.160639,1.441933,41389300639.2,0.01571,2.3e-05
0.002972,20.164493,4.238464,1.468904,42163488996.48,0.01871,2.3e-05
0.002975,20.506264,4.310302,1.493801,42878124403.2,0.01695,2.4e-05
0.000397,20.456422,4.299826,1.49017,42773906739.72,-0.00243,2.2e-05
0.004194,21.104363,4.436019,1.53737,44128736364.96,0.03167,2.4e-05
0.001514,21.289489,4.474932,1.550856,44515830543.6,0.00877,2.3e-05
0.002645,20.947718,4.403093,1.525959,43801195136.88,-0.01605,2.3e-05
0.001699,20.748352,4.361187,1.511436,43384324482.96,-0.00952,2.3e-05
0.001355,20.641548,4.338738,1.503656,43161000918.36,-0.00515,2.2e-05
0.000199,20.627308,4.335745,1.502619,43131224443.08,-0.00069,2.1e-05
0.001793,20.791073,4.370167,1.514548,43473653908.8,0.00794,2.1e-05
0.001917,20.99044,4.412073,1.529071,43890524562.72,0.00959,2.1e-05
0.002562,20.748352,4.361187,1.511436,43384324482.96,-0.01153,2.1e-05
0.003794,20.39234,4.286356,1.485502,42639912600.96,-0.01716,2.2e-05
0.004201,20.862275,4.385134,1.519735,43622549470.2,0.02304,2.3e-05
9.9e-05,20.855155,4.383637,1.519216,43607661228.06,-0.00034,1e-06
0.004104,21.61702,4.543777,1.574715,45200703137.04,0.03653,2.1e-05
0.002696,21.232527,4.462958,1.546706,44396738061.48,-0.01779,2.3e-05
0.006217,20.613067,4.332751,1.501581,43101460995.3,-0.02918,3.3e-05
0.003466,20.335378,4.274383,1.481353,42520819551.84,-0.01347,3.3e-05
0.001791,20.221455,4.250437,1.473054,42282607677.6,-0.0056,3.1e-05
0.002121,20.06481,4.217511,1.461643,41955066350.52,-0.00775,2.9e-05
0.001076,20.000728,4.204041,1.456975,41821072171.26,-0.00319,2.7e-05
0.002421,19.851203,4.172612,1.446082,41508419086.32,-0.00748,2.7e-05
0.004312,19.45247,4.0888,1.417036,40674677526.48,-0.02009,2.8e-05
0.002436,19.302945,4.057371,1.406144,40362024441.54,-0.00769,2.8e-05
0.000458,19.338546,4.064854,1.408737,40436465652.24,0.00184,2.6e-05
0.000848,19.224622,4.040908,1.400438,40198253778,-0.00589,2.5e-05
0.001499,19.374147,4.072337,1.411331,40510906862.94,0.00778,2.4e-05
0.002936,19.117819,4.018459,1.392658,39974930145.9,-0.01323,2.4e-05
0.003677,18.804529,3.952607,1.369836,39319847491.74,-0.01639,2.5e-05
0.000609,18.84013,3.96009,1.37243,39394288702.44,0.00189,2.4e-05
0.000123,18.83301,3.958593,1.371911,39379400460.3,-0.00038,2.3e-05
0.002256,18.740447,3.939137,1.365168,39185853312.48,-0.00491,2.3e-05
0.003197,18.918452,3.976553,1.378135,39558059365.98,0.0095,2.3e-05
0.002425,19.103578,4.015465,1.391621,39945153661.62,0.00979,2.3e-05
0.00389,18.875731,3.967573,1.375023,39468729913.14,-0.01193,3.9e-05
0.007661,18.256271,3.837366,1.329898,38173452846.96,-0.03282,5.8e-05
0.004187,18.035544,3.79097,1.313819,37711917340.62,-0.01209,5.2e-05
0.009882,18.405796,3.868795,1.34079,38486105931.9,0.02053,6.4e-05
0.008537,19.011015,3.996009,1.384878,39751606513.8,0.03288,6.8e-05
0.001712,19.089338,4.012472,1.390583,39915377177.34,0.00412,6e-05
0.008287,18.768928,3.945124,1.367243,39245406281.04,-0.01678,6.3e-05
0.006539,18.491239,3.886755,1.347014,38664764837.58,-0.0148,6.3e-05
0.009054,18.889972,3.970566,1.37606,39498506397.42,0.02156,6.6e-05
0.004235,19.082218,4.010975,1.390065,39900488935.2,0.01018,6.4e-05
0.000505,19.103578,4.015465,1.391621,39945153661.62,0.00112,5.9e-05
0.001093,19.1463,4.024445,1.394733,40034483114.46,0.00224,5.5e-05
0.001864,18.982535,3.990023,1.382803,39692053545.24,-0.00855,5.2e-05
0.005647,18.655004,3.921177,1.358944,39007194406.8,-0.01725,5.2e-05
0.000159,18.662124,3.922674,1.359463,39022082648.94,0.00038,4.9e-05
0.001162,18.704846,3.931654,1.362575,39111412101.78,0.00229,4.7e-05
0.004376,18.512599,3.891245,1.34857,38709429564,-0.01028,4.6e-05
0.003491,18.783168,3.948117,1.36828,39275182765.32,0.01462,4.6e-05
0.003944,18.989655,3.991519,1.383322,39706941787.38,0.01099,4.5e-05
0.001237,19.082218,4.010975,1.390065,39900488935.2,0.00487,4.4e-05
0.003951,18.83301,3.958593,1.371911,39379400460.3,-0.01306,4.4e-05
0.003846,19.003895,3.994512,1.384359,39736718271.66,0.00907,4.3e-05
0.001486,19.089338,4.012472,1.390583,39915377177.34,0.0045,4.2e-05
0.003779,18.897092,3.972063,1.376579,39513394639.56,-0.01007,3.8e-05
0.00234,18.783168,3.948117,1.36828,39275182765.32,-0.00603,3.1e-05
0.004746,18.462758,3.880768,1.34494,38605211869.02,-0.01706,3.6e-05
0.003108,18.619403,3.913694,1.356351,38932753196.1,0.00848,3.5e-05
0.00577,18.291872,3.844849,1.332491,38247894057.66,-0.01759,3.9e-05
0.002693,18.21355,3.828386,1.326786,38084123394.12,-0.00428,3.7e-05
0.004764,18.427157,3.873285,1.342346,38530770658.32,0.01173,3.9e-05
0.002456,18.5482,3.898728,1.351164,38783870774.7,0.00657,3.7e-05
0.000767,18.51972,3.892741,1.349089,38724317806.14,-0.00154,3.4e-05
0,18.092506,3.802944,1.317968,37831023277.74,-0.02307,4e-05
0.00993,17.59409,3.698179,1.28166,36788846327.94,-0.02755,4.5e-05
0.003955,17.722254,3.725119,1.290997,37056834686.46,0.00728,4.5e-05
0.003448,17.622571,3.704166,1.283735,36848399296.5,-0.00562,4.4e-05
0.008639,17.259439,3.627837,1.257282,36089098947.36,-0.02061,4.7e-05
0.009312,16.953269,3.563482,1.234979,35448904535.34,-0.01774,5e-05
0.001957,16.874946,3.547019,1.229274,35285133871.8,-0.00462,4.8e-05
0.002661,16.803744,3.532053,1.224087,35136251450.4,-0.00422,4.7e-05
0.016201,17.373362,3.651784,1.265581,36327310821.6,0.0339,5.3e-05
0.006835,17.181116,3.611375,1.251577,35925328283.82,-0.01107,5.4e-05
0.001352,17.223838,3.620354,1.254689,83797153367.36,0.00249,5.2e-05
0.005079,17.416084,3.660763,1.268693,84732466778.24,0.01116,5.2e-05
0.001118,17.366242,3.650287,1.265063,84489978116.16,-0.00286,1.1e-05
0.005909,17.209597,3.617361,1.253652,83727870892.48,-0.00902,3.5e-05
0.004001,17.323521,3.641307,1.261951,84282130691.52,0.00662,3.7e-05
0.007135,17.651051,3.710152,1.28581,85875627613.76,0.01891,4.5e-05
0.005755,17.935861,3.770018,1.306557,87261277111.36,0.01614,4.8e-05
0.003749,17.814817,3.744575,1.29774,86672376074.88,-0.00675,4.6e-05
0,17.814817,3.744575,1.29774,86672376074.88,0,4e-05
0.008732,17.473046,3.672736,1.272843,85009596677.76,-0.01918,4.5e-05
0.005174,17.665292,3.713146,1.286847,85944910088.64,0.011,4.6e-05
0.002131,17.60833,3.701172,1.282698,85667780189.12,-0.00322,4.4e-05
0.012777,16.939028,3.560489,1.233942,82411503869.76,-0.03801,5.1e-05
0.008187,17.487286,3.67573,1.27388,85078879152.64,0.03237,5.4e-05
0.002136,17.387603,3.654777,1.266619,84593901828.48,-0.0057,5.1e-05
0.007052,17.145515,3.603891,1.248984,83416099755.52,-0.01392,5.3e-05
0.012118,16.461973,3.460215,1.19919,80090540961.28,-0.03987,5.7e-05
0.006931,16.219885,3.409329,1.181555,78912738888.32,-0.01471,5.8e-05
0.018645,17.00311,3.573959,1.23861,82723275006.72,0.04829,0.000186
0.006628,17.216717,3.618858,1.25417,83762512129.92,0.01256,0.000126
0.007427,17.017351,3.576952,1.239647,82792557481.6,-0.01158,0.000109
0.009208,17.394723,3.656274,1.267137,84628543065.92,0.02218,0.000105
0.00221,17.451685,3.668247,1.271287,84905672965.44,0.00327,8.8e-05
0.005939,17.273679,3.630831,1.25832,84039642029.44,-0.0102,8.3e-05
0.006455,17.152635,3.605388,1.249502,83450740992.96,-0.00701,8.1e-05
0.006183,17.30216,3.636817,1.260395,84178206979.2,0.00872,7.8e-05
0.005523,17.622571,3.704166,1.283735,85737062664,0.01852,7.6e-05
0.001079,17.672412,3.714642,1.287366,85979551326.08,0.00283,6.9e-05
0.005222,17.886019,3.759541,1.302926,87018788449.28,0.01209,6.8e-05
0.00331,17.786336,3.738588,1.295665,86533811125.12,-0.00557,6.5e-05
0.005821,18.078265,3.79995,1.316931,87954101860.16,0.01641,6.4e-05
0.006226,17.871779,3.756548,1.301889,86949505974.4,-0.01142,6.4e-05
0.002817,17.978582,3.778997,1.309669,87469124536,0.00598,6.2e-05
0.0094,17.757855,3.732602,1.29359,86395246175.36,-0.01228,6.4e-05
0.004108,17.886019,3.759541,1.302926,87018788449.28,0.00722,6.2e-05
0.00434,18.014183,3.786481,1.312263,87642330723.2,0.00717,6.1e-05
0.003111,18.128107,3.810427,1.320562,88196590522.24,0.00632,6e-05
0.009233,17.800576,3.741582,1.296702,86603093600,-0.01807,6.1e-05
0.007403,18.085385,3.801447,1.317449,87988743097.6,0.016,6.2e-05
0.002176,17.985702,3.780494,1.310188,87503765773.44,-0.00551,6e-05
0.00541,18.348834,3.856822,1.336641,89270468882.88,0.02019,5.4e-05
0.001035,18.291872,3.844849,1.332491,88993338983.36,-0.0031,3.2e-05
0.000127,18.298992,3.846346,1.33301,89027980220.8,0.00039,2.2e-05
0.004209,18.583802,3.906211,1.353757,90413629718.4,0.01556,2.7e-05
0.000689,18.619403,3.913694,1.356351,90586835905.6,0.00192,2.3e-05
0.005772,18.263391,3.838863,1.330416,88854774033.6,-0.01912,2.9e-05
6e-05,18.270511,3.840359,1.330935,88889415271.04,0.00039,2.5e-05
0.002352,18.135227,3.811923,1.32108,88231231759.68,-0.0074,2.5e-05
0.003325,18.327473,3.852332,1.335085,89166545170.56,0.0106,2.6e-05
0.003378,18.462758,3.880768,1.34494,89824728681.92,0.00738,2.6e-05
0.008141,18.099626,3.80444,1.318487,88058025572.48,-0.01967,3.1e-05
0.003713,18.22067,3.829883,1.327304,88646926608.96,0.00669,3.2e-05
0.006762,17.893139,3.761038,1.303445,87053429686.72,-0.01798,3.5e-05
0.006623,17.622571,3.704166,1.283735,85737062664,-0.01512,3.7e-05
0.004955,17.750735,3.731105,1.293071,86360604937.92,0.00727,3.8e-05
0.006489,18.014183,3.786481,1.312263,87642330723.2,0.01484,3.9e-05
0.002158,17.957221,3.774507,1.308113,87365200823.68,-0.00316,3.8e-05
0.003787,18.092506,3.802944,1.317968,88023384335.04,0.00753,3.8e-05
0.004263,18.277632,3.841856,1.331454,88924056508.48,0.01023,3.9e-05
0.003633,18.135227,3.811923,1.32108,88231231759.68,-0.00779,3.8e-05
0.000446,18.120987,3.80893,1.320043,88161949284.8,-0.00079,3.7e-05
0.004836,18.462758,3.880768,1.34494,89824728681.92,0.01886,3.7e-05
0.576613,68.821432,34.551235,14.641185,8378728881.6,-0.10002,0.005766
0.01078,63.447557,31.853325,13.497938,7724481441.6,-0.07808,0.002937
0.007108,61.172616,30.71121,13.013963,7447516692,-0.03586,0.001982
0.028057,55.064311,27.644585,11.714472,6703855435.2,-0.09985,0.001556
0.010485,53.058064,26.637365,11.28766,6459603057.6,-0.03643,0.001266
0.004359,53.559626,26.88917,11.394363,6520666152,0.00945,0.001062
0.036113,48.221576,24.209246,10.258737,5870780361.6,-0.09967,0.000962
0.004477,48.830615,24.515009,10.388305,5944928404.8,0.01263,0.000847
0.017304,46.573588,23.381887,9.908142,5670144480,-0.04622,0.000773
0.0093,47.594624,23.89449,10.125359,5794451493.6,0.02192,0.000705
0.031906,45.283858,22.734389,9.633762,5513125094.4,-0.04855,0.000319
0.020252,47.021411,23.606713,10.003412,5724665100,0.03837,0.000261
0.003373,47.290104,23.741609,10.060575,5757377472,0.00571,0.000185
0.004783,47.75584,23.975427,10.159656,5814078916.8,0.00985,0.000151
0.013234,46.878107,23.534769,9.972926,5707218501.6,-0.01838,0.000147
0.026451,45.534638,22.860291,9.687114,5543656641.6,-0.02866,0.000167
0.026896,48.167837,24.182267,10.247305,5864237887.2,0.05783,0.000181
0.009727,49.439655,24.820773,10.517873,6019076448,0.0264,0.000171
0.009141,48.436531,24.317163,10.304467,5896950259.2,-0.02029,0.000162
0.005171,48.866441,24.532996,10.395927,5949290054.4,0.00888,0.000151
0.010427,50.030781,25.117543,10.643631,6091043666.4,0.02383,0.000147
0.006171,51.06973,25.639139,10.864658,6217531504.8,0.02077,0.00014
0.005599,50.389039,25.297403,10.719847,6134660162.4,-0.01333,0.000133
0.039321,45.355509,22.770361,9.649006,5521848393.6,-0.09989,0.000152
0.018197,43.88665,22.032932,9.336518,5343020760,-0.03239,0.000154
0.061358,39.497985,19.829639,8.402866,4808718684,-0.1,0.000183
0.011318,40.053285,20.108423,8.521002,4876324252.8,0.01406,0.000113
0.030524,42.041619,21.10665,8.944003,5118395805.6,0.04964,0.000209
0.000259,42.023706,21.097657,8.940192,5116214980.8,-0.00043,0.00014
0.042239,39.641288,19.901583,8.433353,4826165282.4,-0.05669,0.000211
0.019898,42.095358,21.133629,8.955436,5124938280,0.06191,0.000208
0.001216,42.16701,21.169601,8.970679,5133661579.2,0.0017,0.000176
0.030495,40.859367,20.51311,8.692489,4974461368.8,-0.03101,0.000194
0.027231,39.963721,20.063458,8.501948,4865420128.8,-0.02192,0.000204
0.003669,39.874156,20.018493,8.482894,4854516004.8,-0.00224,0.000185
0.026894,41.557971,20.863838,8.841111,5059513536,0.04223,0.000194
0.002435,41.719187,20.944775,8.875408,5079140959.2,0.00388,0.000178
0.005019,41.43258,20.800887,8.814435,5044247762.4,-0.00687,0.000168
0.010374,42.417791,21.295503,9.024031,5164193126.4,0.02378,0.000163
0.016527,45.05099,22.617479,9.584222,5484774372,0.06208,0.000163
0.010137,46.806456,23.498797,9.957682,5698495202.4,0.03897,0.000159
0.010388,45.516726,22.851298,9.683303,5541475816.8,-0.02755,0.000155
0.009759,46.412371,23.30095,9.873844,5650517056.8,0.01968,0.000152
0.007691,45.588377,22.88727,9.698546,5550199116,-0.01775,0.000148
0.000937,45.534638,22.860291,9.687114,5543656641.6,-0.00118,0.000141
0.002467,45.892897,23.040152,9.76333,5587273137.6,0.00787,0.000135
0.025919,44.334473,22.257758,9.431789,5397541380,-0.03396,0.000141
0.028488,46.107852,23.148068,9.80906,5613443035.2,0.04,0.000147
0.00382,45.821245,23.00418,9.748087,5578549838.4,-0.00622,0.000142
0,45.821245,23.00418,9.748087,5578549838.4,0,0
0.018944,48.776877,24.48803,10.376873,5938385930.4,0.0645,9.5e-05
0.00263,49.135135,24.667891,10.453089,5982002426.4,0.00734,7.2e-05
0.001954,49.618784,24.910703,10.555982,6040884696,0.00984,5.9e-05
0.000617,49.547132,24.874731,10.540738,6032161396.8,-0.00144,4.8e-05
0.004861,50.156171,25.180494,10.670306,6106309440,0.01229,4.8e-05
0.012797,49.04557,24.622926,10.434035,5971098302.4,-0.02214,6e-05
0.01087,51.051817,25.630146,10.860848,6215350680,0.04091,6.6e-05
0.001972,51.49964,25.854971,10.956118,6269871300,0.00877,6.1e-05
0.010224,50.532343,25.369348,10.750334,6152106760.8,-0.01878,6.5e-05
0.017538,48.902267,24.550982,10.403549,5953651704,-0.03226,7.5e-05
0.005483,49.188874,24.69487,10.464522,5988544900.8,0.00586,7.3e-05
0.03925,44.961425,22.572514,9.565168,5473870248,-0.08594,9.8e-05
0.014702,43.976215,22.077897,9.355572,5353924884,-0.02191,0.000101
0.001625,44.029953,22.104876,9.367005,5360467358.4,0.00122,9.6e-05
0.02056,42.847701,21.511336,9.11549,5216532921.6,-0.02685,0.000103
0.005573,42.310313,21.241545,9.001166,5151108177.6,-0.01254,0.0001
0.008713,41.325103,20.746928,8.79157,5031162813.6,-0.02329,9.9e-05
0.010516,42.525268,21.349462,9.046896,5177278075.2,0.02904,9.9e-05
0.001197,42.650659,21.412413,9.073571,5192543848.8,0.00295,9.5e-05
0.009752,43.76126,21.969981,9.309842,5327754986.4,0.02604,9.8e-05
0.003228,43.403001,21.79012,9.233626,5284138490.4,-0.00819,6.5e-05
0.001454,43.510479,21.844078,9.256491,5297223439.2,0.00248,4.8e-05
0.026878,41.00267,20.585054,8.722975,4991907967.2,-0.05764,0.000103
0.035499,38.960597,19.559848,8.288542,4743293940,-0.0498,0.000154
